year;areakm;municipality;geocode_ibge;state
2023;1,4726494356179973;Macapa;1600303;Amapa
2024;0;Macapa;1600303;Amapa
2007;85,05789614554078;Mazagao;1600402;Amapa
2008;15,647700383305116;Mazagao;1600402;Amapa
2009;5,900931282639844;Mazagao;1600402;Amapa
2010;1,181015115088743;Mazagao;1600402;Amapa
2011;1,5229688759827362;Mazagao;1600402;Amapa
2012;4,487579233588008;Mazagao;1600402;Amapa
2013;0,9699412412476478;Mazagao;1600402;Amapa
2014;3,1835283244485812;Mazagao;1600402;Amapa
2015;1,9438634588731378;Mazagao;1600402;Amapa
2016;1,3027292045827972;Mazagao;1600402;Amapa
2017;1,4867436988053875;Mazagao;1600402;Amapa
2018;4,602242792825169;Mazagao;1600402;Amapa
2019;2,335377878738992;Mazagao;1600402;Amapa
2020;0,7105347632894763;Mazagao;1600402;Amapa
2021;2,4589957439725003;Mazagao;1600402;Amapa
2022;2,6834232217171916;Mazagao;1600402;Amapa
2023;3,6271355204149933;Mazagao;1600402;Amapa
2024;0;Mazagao;1600402;Amapa
2007;182,37314388343268;Oiapoque;1600501;Amapa
2008;11,659895533740722;Oiapoque;1600501;Amapa
2009;4,14250093899127;Oiapoque;1600501;Amapa
2010;5,023966747123144;Oiapoque;1600501;Amapa
2011;2,08916202382139;Oiapoque;1600501;Amapa
2012;2,366809051915221;Oiapoque;1600501;Amapa
2013;4,947731539390354;Oiapoque;1600501;Amapa
2014;2,548357341203448;Oiapoque;1600501;Amapa
2015;1,2720752419865295;Oiapoque;1600501;Amapa
2016;0,5019086660749619;Oiapoque;1600501;Amapa
2017;1,5602327226768535;Oiapoque;1600501;Amapa
2018;2,377693112939882;Oiapoque;1600501;Amapa
2019;7,23506549708119;Oiapoque;1600501;Amapa
2020;0,6796922290005826;Oiapoque;1600501;Amapa
2021;0,7075687792784963;Oiapoque;1600501;Amapa
2022;1,608234421311317;Oiapoque;1600501;Amapa
2023;0,7701139155257662;Oiapoque;1600501;Amapa
2024;0;Oiapoque;1600501;Amapa
2007;234,27606509985426;Pedra Branca do Amapari;1600154;Amapa
2008;3,6609568852935204;Pedra Branca do Amapari;1600154;Amapa
2009;4,738035441769095;Pedra Branca do Amapari;1600154;Amapa
2010;1,8798798281087385;Pedra Branca do Amapari;1600154;Amapa
2011;1,3398719876196319;Pedra Branca do Amapari;1600154;Amapa
2012;0,7906979490406028;Pedra Branca do Amapari;1600154;Amapa
2013;3,088524049786727;Pedra Branca do Amapari;1600154;Amapa
2014;5,081889947844972;Pedra Branca do Amapari;1600154;Amapa
2015;1,1264149942111674;Pedra Branca do Amapari;1600154;Amapa
2016;1,4036491742114208;Pedra Branca do Amapari;1600154;Amapa
2017;1,4459213608215171;Pedra Branca do Amapari;1600154;Amapa
2018;2,0301407933422846;Pedra Branca do Amapari;1600154;Amapa
2019;4,9148333714605315;Pedra Branca do Amapari;1600154;Amapa
2020;1,01705281682787;Pedra Branca do Amapari;1600154;Amapa
2021;1,9990166820302853;Pedra Branca do Amapari;1600154;Amapa
2022;3,3377343069441765;Pedra Branca do Amapari;1600154;Amapa
2023;0,744704988109419;Pedra Branca do Amapari;1600154;Amapa
2024;0;Pedra Branca do Amapari;1600154;Amapa
2007;343,6257274153684;Porto Grande;1600535;Amapa
2008;14,434299653636403;Porto Grande;1600535;Amapa
2009;4,63218807279371;Porto Grande;1600535;Amapa
2010;1,7247183970337328;Porto Grande;1600535;Amapa
2011;2,5290917838876052;Porto Grande;1600535;Amapa
2012;2,7042781786034746;Porto Grande;1600535;Amapa
2013;1,865895908469038;Porto Grande;1600535;Amapa
2014;2,449146664234864;Porto Grande;1600535;Amapa
2015;0,632108932684692;Porto Grande;1600535;Amapa
2016;0,8006178877739338;Porto Grande;1600535;Amapa
2017;3,0176016870768505;Porto Grande;1600535;Amapa
2018;1,0704817403431843;Porto Grande;1600535;Amapa
2019;2,743776687148729;Porto Grande;1600535;Amapa
2020;0,5924372503041585;Porto Grande;1600535;Amapa
2021;2,244031974368367;Porto Grande;1600535;Amapa
2022;0,6120902881886986;Porto Grande;1600535;Amapa
2023;1,1860321469343817;Porto Grande;1600535;Amapa
2024;0;Porto Grande;1600535;Amapa
2007;61,404619186731665;Pracuuba;1600550;Amapa
2008;5,106120754709851;Pracuuba;1600550;Amapa
2009;2,3968504246141613;Pracuuba;1600550;Amapa
2010;3,4494587778698027;Pracuuba;1600550;Amapa
2011;0,6604479107856307;Pracuuba;1600550;Amapa
2012;0;Pracuuba;1600550;Amapa
2013;2,0940589353708874;Pracuuba;1600550;Amapa
2014;0,998627283598923;Pracuuba;1600550;Amapa
2015;0,8563400769952136;Pracuuba;1600550;Amapa
2016;0,237019942566167;Pracuuba;1600550;Amapa
2017;0,18042624985375266;Pracuuba;1600550;Amapa
2018;0,18566565956722147;Pracuuba;1600550;Amapa
2019;1,283757210140616;Pracuuba;1600550;Amapa
2020;0,6397939853121372;Pracuuba;1600550;Amapa
2021;0,21701102185208226;Pracuuba;1600550;Amapa
2022;0;Pracuuba;1600550;Amapa
2023;0,40506093851551084;Pracuuba;1600550;Amapa
2024;0;Pracuuba;1600550;Amapa
2007;63,27603691100332;Santana;1600600;Amapa
2008;4,967471810772466;Santana;1600600;Amapa
2009;0,19063065817674762;Santana;1600600;Amapa
2010;0,3066932536892614;Santana;1600600;Amapa
2011;0,09804581016071509;Santana;1600600;Amapa
2012;0,19113974172366993;Santana;1600600;Amapa
2013;0,16121296081896702;Santana;1600600;Amapa
2014;0,4829532374090339;Santana;1600600;Amapa
2015;0;Santana;1600600;Amapa
2016;0,25000606806653414;Santana;1600600;Amapa
2017;0,2197802197030415;Santana;1600600;Amapa
2018;0,5395331655900053;Santana;1600600;Amapa
2019;0,0845830954776199;Santana;1600600;Amapa
2020;0,3476815900333812;Santana;1600600;Amapa
2021;0,1298274456782401;Santana;1600600;Amapa
2022;0,007410364089097233;Santana;1600600;Amapa
2023;0,07839471087713877;Santana;1600600;Amapa
2024;0;Santana;1600600;Amapa
2007;61,22167840678731;Serra do Navio;1600055;Amapa
2008;0,31611172981864616;Serra do Navio;1600055;Amapa
2009;0,4979833854608743;Serra do Navio;1600055;Amapa
2010;0,14773125218728667;Serra do Navio;1600055;Amapa
2011;0,0774722363507171;Serra do Navio;1600055;Amapa
2012;0;Serra do Navio;1600055;Amapa
2013;0,2671691310894487;Serra do Navio;1600055;Amapa
2014;0,4335246973070115;Serra do Navio;1600055;Amapa
2015;0,08425360725735778;Serra do Navio;1600055;Amapa
2016;0,08698515686110744;Serra do Navio;1600055;Amapa
2017;0,0690549578700696;Serra do Navio;1600055;Amapa
2018;0,17805775951856104;Serra do Navio;1600055;Amapa
2019;0,49959069655674776;Serra do Navio;1600055;Amapa
2020;0,07985080711292748;Serra do Navio;1600055;Amapa
2021;0,34641595407745945;Serra do Navio;1600055;Amapa
2022;0,17181462151048105;Serra do Navio;1600055;Amapa
2023;0,19427128783154562;Serra do Navio;1600055;Amapa
2024;0;Serra do Navio;1600055;Amapa
2007;269,9210572933922;Tartarugalzinho;1600709;Amapa
2008;13,716569481380336;Tartarugalzinho;1600709;Amapa
2009;6,056200521940606;Tartarugalzinho;1600709;Amapa
2010;11,850870051686892;Tartarugalzinho;1600709;Amapa
2011;2,1166861766392024;Tartarugalzinho;1600709;Amapa
2012;0,6817485866149552;Tartarugalzinho;1600709;Amapa
2013;4,042944529095194;Tartarugalzinho;1600709;Amapa
2014;2,264789783208221;Tartarugalzinho;1600709;Amapa
2015;2,888011512836025;Tartarugalzinho;1600709;Amapa
2016;1,1044842711534726;Tartarugalzinho;1600709;Amapa
2017;2,4084752227484514;Tartarugalzinho;1600709;Amapa
2018;1,6868295924605083;Tartarugalzinho;1600709;Amapa
2019;5,892986065382215;Tartarugalzinho;1600709;Amapa
2020;1,3809335951783626;Tartarugalzinho;1600709;Amapa
2021;0,8761494996203937;Tartarugalzinho;1600709;Amapa
2022;0,16462078156455806;Tartarugalzinho;1600709;Amapa
2023;1,8448719359427195;Tartarugalzinho;1600709;Amapa
2024;0;Tartarugalzinho;1600709;Amapa
2007;196,56255219561746;Vitoria do Jari;1600808;Amapa
2008;1,3327958725480995;Vitoria do Jari;1600808;Amapa
2009;1,8296905814528335;Vitoria do Jari;1600808;Amapa
2010;6,41903926535439;Vitoria do Jari;1600808;Amapa
2011;1,1040741795789446;Vitoria do Jari;1600808;Amapa
2012;0,9667489465956831;Vitoria do Jari;1600808;Amapa
2013;0,689309764754711;Vitoria do Jari;1600808;Amapa
2014;0,6412181997291577;Vitoria do Jari;1600808;Amapa
2015;0,3923611420121691;Vitoria do Jari;1600808;Amapa
2016;1,3301633124137475;Vitoria do Jari;1600808;Amapa
2017;1,0979066796110215;Vitoria do Jari;1600808;Amapa
2018;1,4285705214493676;Vitoria do Jari;1600808;Amapa
2019;0,5045430531211018;Vitoria do Jari;1600808;Amapa
2020;1,1277061202993235;Vitoria do Jari;1600808;Amapa
2021;2,7201967399130367;Vitoria do Jari;1600808;Amapa
2022;0,5115140647669378;Vitoria do Jari;1600808;Amapa
2023;0,2958575187177813;Vitoria do Jari;1600808;Amapa
2024;0;Vitoria do Jari;1600808;Amapa
2007;303,48915995049265;Alvaraes;1300029;Amazonas
2008;10,485485589101653;Alvaraes;1300029;Amazonas
2009;2,0156094076258957;Alvaraes;1300029;Amazonas
2010;6,573609115538456;Alvaraes;1300029;Amazonas
2011;2,3443192618685624;Alvaraes;1300029;Amazonas
2012;0,7384763639048417;Alvaraes;1300029;Amazonas
2013;0,7914254206371817;Alvaraes;1300029;Amazonas
2014;6,3206269979056975;Alvaraes;1300029;Amazonas
2015;0,61395904339365;Alvaraes;1300029;Amazonas
2016;3,9547408569255764;Alvaraes;1300029;Amazonas
2017;4,176179163511683;Alvaraes;1300029;Amazonas
2018;5,408357588287173;Alvaraes;1300029;Amazonas
2019;2,8002798794887753;Alvaraes;1300029;Amazonas
2020;5,360765288504919;Alvaraes;1300029;Amazonas
2021;7,4160073283312125;Alvaraes;1300029;Amazonas
2022;1,4166085792508674;Alvaraes;1300029;Amazonas
2023;6,023010544319458;Alvaraes;1300029;Amazonas
2024;7,408080394726432;Alvaraes;1300029;Amazonas
2007;107,14050423133453;Amatura;1300060;Amazonas
2008;0,10728183828139252;Amatura;1300060;Amazonas
2009;0,9195923124070811;Amatura;1300060;Amazonas
2010;0,9506614638489755;Amatura;1300060;Amazonas
2011;1,5064149483286982;Amatura;1300060;Amazonas
2012;0,19432071935588402;Amatura;1300060;Amazonas
2013;0;Amatura;1300060;Amazonas
2014;0;Amatura;1300060;Amazonas
2015;0,5819162014711835;Amatura;1300060;Amazonas
2016;0,23158092791159274;Amatura;1300060;Amazonas
2017;0,5802155412206806;Amatura;1300060;Amazonas
2018;0,3941923072966661;Amatura;1300060;Amazonas
2019;0;Amatura;1300060;Amazonas
2020;0,15570340716087896;Amatura;1300060;Amazonas
2021;0,5308319246129591;Amatura;1300060;Amazonas
2022;0,07202476958396235;Amatura;1300060;Amazonas
2023;1,1589548415833588;Amatura;1300060;Amazonas
2024;0;Amatura;1300060;Amazonas
2007;191,49467845948837;Anama;1300086;Amazonas
2008;0,06759379478982754;Anama;1300086;Amazonas
2009;1,203788253669684;Anama;1300086;Amazonas
2010;2,5363083543933764;Anama;1300086;Amazonas
2011;0,8718977700971713;Anama;1300086;Amazonas
2012;0,6470077420859511;Anama;1300086;Amazonas
2013;0,7173849601290381;Anama;1300086;Amazonas
2014;0,5456213800542905;Anama;1300086;Amazonas
2015;1,0077374002999133;Anama;1300086;Amazonas
2016;0;Anama;1300086;Amazonas
2017;0,9675467434139802;Anama;1300086;Amazonas
2018;0,24829405227342102;Anama;1300086;Amazonas
2019;0,3228647496842079;Anama;1300086;Amazonas
2020;0,6563514258972174;Anama;1300086;Amazonas
2021;1,7154578557536235;Anama;1300086;Amazonas
2022;0,2871553684237268;Anama;1300086;Amazonas
2023;1,0088549202734176;Anama;1300086;Amazonas
2024;0;Anama;1300086;Amazonas
2007;76,55084677684737;Anori;1300102;Amazonas
2008;0,9733016896505522;Anori;1300102;Amazonas
2009;0,5470151724907611;Anori;1300102;Amazonas
2010;0,5475201356419318;Anori;1300102;Amazonas
2011;0,5804307176330133;Anori;1300102;Amazonas
2012;0,6375724316627381;Anori;1300102;Amazonas
2013;0,75899429923776;Anori;1300102;Amazonas
2014;0,5796037680948827;Anori;1300102;Amazonas
2015;0,538338943799917;Anori;1300102;Amazonas
2016;0,34795964578297406;Anori;1300102;Amazonas
2017;0,23844444091419617;Anori;1300102;Amazonas
2018;0,0995536516570762;Anori;1300102;Amazonas
2019;0;Anori;1300102;Amazonas
2020;0,3182404013066855;Anori;1300102;Amazonas
2021;0,4506515759562777;Anori;1300102;Amazonas
2022;0,2179246611989732;Anori;1300102;Amazonas
2023;0,26546448290297814;Anori;1300102;Amazonas
2024;0,09168709176611382;Anori;1300102;Amazonas
2007;1539,8338362150887;Apui;1300144;Amazonas
2008;70,15044669515224;Apui;1300144;Amazonas
2009;63,988714248510355;Apui;1300144;Amazonas
2010;46,26496001148335;Apui;1300144;Amazonas
2011;48,52139903487157;Apui;1300144;Amazonas
2012;73,88417050860082;Apui;1300144;Amazonas
2013;86,11037009126943;Apui;1300144;Amazonas
2014;80,03801338202275;Apui;1300144;Amazonas
2015;107,00638766335521;Apui;1300144;Amazonas
2016;161,34779966875743;Apui;1300144;Amazonas
2017;169,5419540451755;Apui;1300144;Amazonas
2018;158,18985769981006;Apui;1300144;Amazonas
2019;287,6941438624549;Apui;1300144;Amazonas
2020;259,6255810590175;Apui;1300144;Amazonas
2021;329,8840475493946;Apui;1300144;Amazonas
2022;731,7188614296496;Apui;1300144;Amazonas
2023;234,570816881341;Apui;1300144;Amazonas
2024;115,77331439481284;Apui;1300144;Amazonas
2007;219,50063042827716;Atalaia do Norte;1300201;Amazonas
2008;1,1529660294340698;Atalaia do Norte;1300201;Amazonas
2009;1,44688416210771;Atalaia do Norte;1300201;Amazonas
2010;2,3882552801216486;Atalaia do Norte;1300201;Amazonas
2011;1,5751035615436786;Atalaia do Norte;1300201;Amazonas
2012;1,5374047188765543;Atalaia do Norte;1300201;Amazonas
2013;0,8858163400217035;Atalaia do Norte;1300201;Amazonas
2014;0,38564161421845317;Atalaia do Norte;1300201;Amazonas
2015;0,08706428532585306;Atalaia do Norte;1300201;Amazonas
2016;1,0274241556769277;Atalaia do Norte;1300201;Amazonas
2017;1,238621293707713;Atalaia do Norte;1300201;Amazonas
2018;0,673239138773302;Atalaia do Norte;1300201;Amazonas
2019;2,466628240037648;Atalaia do Norte;1300201;Amazonas
2020;0,9961210280240627;Atalaia do Norte;1300201;Amazonas
2021;1,7389220123631886;Atalaia do Norte;1300201;Amazonas
2022;2,0566981174514907;Atalaia do Norte;1300201;Amazonas
2023;1,55235415542386;Atalaia do Norte;1300201;Amazonas
2024;0;Atalaia do Norte;1300201;Amazonas
2007;1159,1624293002642;Autazes;1300300;Amazonas
2008;40,54814330934547;Autazes;1300300;Amazonas
2009;9,983415042999866;Autazes;1300300;Amazonas
2010;5,812079482616947;Autazes;1300300;Amazonas
2011;23,870412780650884;Autazes;1300300;Amazonas
2012;14,403382513990303;Autazes;1300300;Amazonas
2013;9,265598081729506;Autazes;1300300;Amazonas
2014;14,774306702072888;Autazes;1300300;Amazonas
2015;23,195745498192785;Autazes;1300300;Amazonas
2016;6,2682762976758815;Autazes;1300300;Amazonas
2017;19,040637049686953;Autazes;1300300;Amazonas
2018;13,41754136250086;Autazes;1300300;Amazonas
2019;34,783659036231704;Autazes;1300300;Amazonas
2020;22,81705253871613;Autazes;1300300;Amazonas
2021;47,305671500067966;Autazes;1300300;Amazonas
2022;44,673203068020726;Autazes;1300300;Amazonas
2023;20,770124668169146;Autazes;1300300;Amazonas
2024;15,718938739810476;Autazes;1300300;Amazonas
2007;192,21544618730795;Barcelos;1300409;Amazonas
2008;1,4815461443454505;Barcelos;1300409;Amazonas
2009;0,5395157102592631;Barcelos;1300409;Amazonas
2010;3,3914322351045145;Barcelos;1300409;Amazonas
2011;1,5356350722097407;Barcelos;1300409;Amazonas
2012;1,2657651260954887;Barcelos;1300409;Amazonas
2013;0,9840133676124867;Barcelos;1300409;Amazonas
2014;1,8227831544435473;Barcelos;1300409;Amazonas
2015;0,25169879175013;Barcelos;1300409;Amazonas
2016;0,9957486385406052;Barcelos;1300409;Amazonas
2017;1,1065373554894427;Barcelos;1300409;Amazonas
2018;1,203739474433998;Barcelos;1300409;Amazonas
2019;11,052585975790612;Barcelos;1300409;Amazonas
2020;1,2609654565515729;Barcelos;1300409;Amazonas
2021;1,3933995834176436;Barcelos;1300409;Amazonas
2022;0,706585090408987;Barcelos;1300409;Amazonas
2023;1,684017925337471;Barcelos;1300409;Amazonas
2024;0,2898557024854855;Barcelos;1300409;Amazonas
2007;756,5738804640159;Barreirinha;1300508;Amazonas
2008;7,886948029090566;Barreirinha;1300508;Amazonas
2009;2,6743406336272515;Barreirinha;1300508;Amazonas
2010;13,583902475548596;Barreirinha;1300508;Amazonas
2011;4,952474089726783;Barreirinha;1300508;Amazonas
2012;2,7670578209557397;Barreirinha;1300508;Amazonas
2013;3,0953380612589254;Barreirinha;1300508;Amazonas
2014;6,368068718263816;Barreirinha;1300508;Amazonas
2015;5,781077722623111;Barreirinha;1300508;Amazonas
2016;1,7296054363363245;Barreirinha;1300508;Amazonas
2017;3,3109861871043327;Barreirinha;1300508;Amazonas
2018;1,6243233115145534;Barreirinha;1300508;Amazonas
2019;3,7683856356676895;Barreirinha;1300508;Amazonas
2020;1,449802354071996;Barreirinha;1300508;Amazonas
2021;3,23352975046904;Barreirinha;1300508;Amazonas
2022;4,913774858689421;Barreirinha;1300508;Amazonas
2023;0,5893377393191546;Barreirinha;1300508;Amazonas
2024;10,543928857855148;Barreirinha;1300508;Amazonas
2007;160,35899291918045;Benjamin Constant;1300607;Amazonas
2008;0,5630982210280701;Benjamin Constant;1300607;Amazonas
2009;0,6157900479425673;Benjamin Constant;1300607;Amazonas
2010;0,46400983464970813;Benjamin Constant;1300607;Amazonas
2011;0,8931223787202397;Benjamin Constant;1300607;Amazonas
2012;0,24766166908224369;Benjamin Constant;1300607;Amazonas
2013;1,417539269378961;Benjamin Constant;1300607;Amazonas
2014;0,3010928861476801;Benjamin Constant;1300607;Amazonas
2015;0,9168293866276318;Benjamin Constant;1300607;Amazonas
2016;0,22687170698953452;Benjamin Constant;1300607;Amazonas
2017;0,44283246313848373;Benjamin Constant;1300607;Amazonas
2018;0,17043935215122447;Benjamin Constant;1300607;Amazonas
2019;0,42393890508641646;Benjamin Constant;1300607;Amazonas
2020;0,09867974611532487;Benjamin Constant;1300607;Amazonas
2021;1,7303849674441778;Benjamin Constant;1300607;Amazonas
2022;0,8376606772480761;Benjamin Constant;1300607;Amazonas
2023;0,5857083981858922;Benjamin Constant;1300607;Amazonas
2024;0;Benjamin Constant;1300607;Amazonas
2007;212,83176078358395;Beruri;1300631;Amazonas
2008;2,4210810649323125;Beruri;1300631;Amazonas
2009;1,9912907301532656;Beruri;1300631;Amazonas
2010;4,217019797923465;Beruri;1300631;Amazonas
2011;2,0870550033282917;Beruri;1300631;Amazonas
2012;0,9325631643828921;Beruri;1300631;Amazonas
2013;2,4041052756323564;Beruri;1300631;Amazonas
2014;2,4959328559793548;Beruri;1300631;Amazonas
2015;2,4214441346660966;Beruri;1300631;Amazonas
2016;2,148001187910543;Beruri;1300631;Amazonas
2017;1,5772996915869932;Beruri;1300631;Amazonas
2018;2,0286605706060845;Beruri;1300631;Amazonas
2019;2,3593726237407138;Beruri;1300631;Amazonas
2020;3,2870288321936156;Beruri;1300631;Amazonas
2021;6,682169516361838;Beruri;1300631;Amazonas
2022;7,342379153613861;Beruri;1300631;Amazonas
2023;6,028553980876925;Beruri;1300631;Amazonas
2024;4,9573117586924935;Beruri;1300631;Amazonas
2007;200,82581894079541;Boa Vista do Ramos;1300680;Amazonas
2008;0,34718320099468925;Boa Vista do Ramos;1300680;Amazonas
2009;0,14031391655886183;Boa Vista do Ramos;1300680;Amazonas
2010;2,756616973821532;Boa Vista do Ramos;1300680;Amazonas
2011;1,3944456418625404;Boa Vista do Ramos;1300680;Amazonas
2012;0,2961993007032776;Boa Vista do Ramos;1300680;Amazonas
2013;0,6910168074806092;Boa Vista do Ramos;1300680;Amazonas
2014;1,7839135836713367;Boa Vista do Ramos;1300680;Amazonas
2015;0,5413104097942499;Boa Vista do Ramos;1300680;Amazonas
2016;0,4518463597821852;Boa Vista do Ramos;1300680;Amazonas
2017;0,9040948487801677;Boa Vista do Ramos;1300680;Amazonas
2018;0,4791097175640994;Boa Vista do Ramos;1300680;Amazonas
2019;1,1315496507151157;Boa Vista do Ramos;1300680;Amazonas
2020;0,6040248475555215;Boa Vista do Ramos;1300680;Amazonas
2021;0,5963689492458912;Boa Vista do Ramos;1300680;Amazonas
2022;2,924528620077556;Boa Vista do Ramos;1300680;Amazonas
2023;0,6207272269285963;Boa Vista do Ramos;1300680;Amazonas
2024;0,5658709150099298;Boa Vista do Ramos;1300680;Amazonas
2007;1910,57703058735;Boca do Acre;1300706;Amazonas
2008;38,23361055949032;Boca do Acre;1300706;Amazonas
2009;24,17011550645933;Boca do Acre;1300706;Amazonas
2010;51,42119510757904;Boca do Acre;1300706;Amazonas
2011;58,59586720656961;Boca do Acre;1300706;Amazonas
2012;53,50718683218061;Boca do Acre;1300706;Amazonas
2013;33,59657243086308;Boca do Acre;1300706;Amazonas
2014;72,56554806037846;Boca do Acre;1300706;Amazonas
2015;46,17510033199076;Boca do Acre;1300706;Amazonas
2016;88,41737605025786;Boca do Acre;1300706;Amazonas
2017;94,20543721547457;Boca do Acre;1300706;Amazonas
2018;107,25374615230514;Boca do Acre;1300706;Amazonas
2019;144,07734701892332;Boca do Acre;1300706;Amazonas
2020;142,06392467968132;Boca do Acre;1300706;Amazonas
2021;200,15834473025723;Boca do Acre;1300706;Amazonas
2022;180,27904582919987;Boca do Acre;1300706;Amazonas
2023;91,88302270123498;Boca do Acre;1300706;Amazonas
2024;97,25923572841451;Boca do Acre;1300706;Amazonas
2007;496,5100066355802;Borba;1300805;Amazonas
